Date,TemperatureRessentie
2024-04-23,35.23
2024-04-23,36.03
2024-04-24,36.11
2024-04-24,34.41
2024-04-24,30.62
2024-04-24,29.59
2024-04-24,32.54
2024-04-24,32.53
2024-04-24,31.51
2024-04-24,36.19
2024-04-24,44.91
2024-04-24,48.47
2024-04-24,43.88
2024-04-24,40.39
2024-04-24,39.89
2024-04-24,38.39
2024-04-24,34.94
2024-04-24,32.06
2024-04-24,29.36
2024-04-24,27.16
2024-04-24,23.57
2024-04-24,25.61
2024-04-24,32.89
2024-04-24,35.87
2024-04-24,35.52
2024-04-24,35.43
2024-04-25,35.91
2024-04-25,36.08
2024-04-25,36.08
2024-04-25,35.37
2024-04-25,34.91
2024-04-25,34.21
2024-04-25,32.9
2024-04-25,37.25
2024-04-25,46.25
2024-04-25,49.82
2024-04-25,47.28
2024-04-25,45.83
2024-04-25,45.7
2024-04-25,45.59
2024-04-25,40.28
2024-04-25,34.85
2024-04-25,32.4
2024-04-25,31.01
2024-04-25,33.35
2024-04-25,35.47
2024-04-25,35.45
2024-04-25,32.89
2024-04-25,32.84
2024-04-25,33.05
2024-04-26,33.01
2024-04-26,35.07
2024-04-26,32.78
2024-04-26,32.07
2024-04-26,31.13
2024-04-26,31.46
2024-04-26,29.1
2024-04-26,29.25
2024-04-26,37.24
2024-04-26,43.02
2024-04-26,44.11
2024-04-26,43.32
2024-04-26,43.57
2024-04-26,44.64
2024-04-26,43.68
2024-04-26,42.53
2024-04-26,42.18
2024-04-26,40.11
2024-04-26,36.18
2024-04-26,35.78
2024-04-26,35.93
2024-04-26,35.48
2024-04-26,35.09
2024-04-26,35.55
2024-04-27,35.84
2024-04-27,35.56
2024-04-27,33.2
2024-04-27,31.98
2024-04-27,31.64
2024-04-27,31.8
2024-04-27,33.73
2024-04-27,34.66
2024-04-27,42.44
2024-04-27,49.14
2024-04-27,47.09
2024-04-27,46.23
2024-04-27,45.17
2024-04-27,41.8
2024-04-27,39.64
2024-04-27,38.24
2024-04-27,35.8
2024-04-27,35.34
2024-04-27,35.66
2024-04-27,35.32
2024-04-27,35.53
2024-04-27,35.5
2024-04-27,35.9
2024-04-27,35.89
2024-04-28,35.9
2024-04-28,35.88
2024-04-28,35.88
2024-04-28,35.88
2024-04-28,35.59
2024-04-28,35.59
2024-04-28,34.77
2024-04-28,37.01
2024-04-28,44.88
2024-04-28,48.81
2024-04-28,47.15
2024-04-28,47.32
2024-04-28,48.05
2024-04-28,45.87
2024-04-28,42.72
2024-04-28,40.63
2024-04-28,37.08
2024-04-28,32.12
2024-04-28,31.34
2024-04-28,30.28
2024-04-28,22.72
2024-04-28,19.67
2024-04-28,19.93
2024-04-28,22.39
2024-04-29,26.24
2024-04-29,24.82
2024-04-29,21.45
2024-04-29,22.06
2024-04-29,22.81
2024-04-29,21.44
2024-04-29,21.06
2024-04-29,21.46
2024-04-29,23.34
2024-04-29,25.59
2024-04-29,23.45
2024-04-29,24.05
2024-04-29,26.67
2024-04-29,27.45
2024-04-29,28.73
2024-04-29,25.75
2024-04-29,21.7
2024-04-29,19.66
2024-04-29,15.95
2024-04-29,15.7
2024-04-29,15.88
2024-04-29,16.56
2024-04-29,17.91
2024-04-29,17.11
2024-04-30,16.05
2024-04-30,15.4
2024-04-30,16.12
2024-04-30,15.63
2024-04-30,14.05
2024-04-30,14.43
2024-04-30,15.2
2024-04-30,17.72
2024-04-30,22.71
2024-04-30,26.87
2024-04-30,26.67
2024-04-30,24.85
2024-04-30,24.61
2024-04-30,23.57
2024-04-30,22.52
2024-04-30,22.43
2024-04-30,19.58
2024-04-30,17.1
2024-04-30,17.41
2024-04-30,17.27
2024-04-30,20.03
2024-04-30,25.88
2024-04-30,28.2
2024-04-30,30.88
2024-05-01,34.68
2024-05-01,35.16
2024-05-01,36.05
2024-05-01,36.04
2024-05-01,36.08
2024-05-01,30.1
2024-05-01,29.25
2024-05-01,35.37
2024-05-01,39.4
2024-05-01,38.67
2024-05-01,37.19
2024-05-01,37.27
2024-05-01,36.32
2024-05-01,30.39
2024-05-01,27.81
2024-05-01,29.19
2024-05-01,31.19
2024-05-01,33.98
2024-05-01,35.54
2024-05-01,34.8
2024-05-01,33.18
2024-05-01,33.66
2024-05-01,35.18
2024-05-01,35.77
2024-05-02,34.93
2024-05-02,33.76
2024-05-02,33.19
2024-05-02,33.86
2024-05-02,35.55
2024-05-02,33.67
2024-05-02,32.6
2024-05-02,31.93
2024-05-02,36.66
2024-05-02,41.8
2024-05-02,42.02
2024-05-02,40.26
2024-05-02,38.11
2024-05-02,37.29
2024-05-02,34.43
2024-05-02,31.79
2024-05-02,30.93
2024-05-02,32.08
2024-05-02,35.24
2024-05-02,35.95
2024-05-02,35.98
2024-05-02,35.96
2024-05-02,35.97
2024-05-02,35.07
2024-05-03,35.08
2024-05-03,36.03
2024-05-03,36.05
2024-05-03,35.63
2024-05-03,35.47
2024-05-03,35.31
2024-05-03,35.15
2024-05-03,33.87
2024-05-03,40.78
2024-05-03,45.3
2024-05-03,41.94
2024-05-03,40.18
2024-05-03,41.71
2024-05-03,42.83
2024-05-03,40.79
2024-05-03,38.24
2024-05-03,36.99
2024-05-03,34.17
2024-05-03,29.91
2024-05-03,28.28
2024-05-03,26.88
2024-05-03,27.68
2024-05-03,32.26
2024-05-03,36.02
2024-05-04,35.72
2024-05-04,34.58
2024-05-04,34.51
2024-05-04,35.67
2024-05-04,34.83
2024-05-04,31.55
2024-05-04,30.67
2024-05-04,31.4
2024-05-04,31.48
2024-05-04,28.36
2024-05-04,26.18
2024-05-04,29.78
2024-05-04,32.34
2024-05-04,32.0
2024-05-04,27.85
2024-05-04,21.68
2024-05-04,17.55
2024-05-04,13.03
2024-05-04,8.87
2024-05-04,7.34
2024-05-04,10.32
2024-05-04,11.06
2024-05-04,8.35
2024-05-04,11.03
2024-05-05,13.4
2024-05-05,16.22
2024-05-05,19.24
2024-05-05,18.18
2024-05-05,17.36
2024-05-05,18.27
2024-05-05,17.09
2024-05-05,18.84
2024-05-05,27.92
2024-05-05,33.66
2024-05-05,31.91
2024-05-05,30.88
2024-05-05,30.41
2024-05-05,28.3
2024-05-05,25.6
2024-05-05,22.91
2024-05-05,20.95
2024-05-05,19.14
2024-05-05,18.13
2024-05-05,19.08
2024-05-05,19.02
2024-05-05,19.4
2024-05-05,20.61
2024-05-05,21.9
2024-05-06,20.79
2024-05-06,19.67
2024-05-06,19.62
2024-05-06,20.27
2024-05-06,20.84
2024-05-06,21.18
2024-05-06,24.96
2024-05-06,30.48
2024-05-06,31.19
2024-05-06,32.28
2024-05-06,31.85
2024-05-06,30.8
2024-05-06,29.99
2024-05-06,30.03
2024-05-06,27.92
2024-05-06,24.61
2024-05-06,23.21
2024-05-06,20.32
2024-05-06,17.43
2024-05-06,18.75
2024-05-06,18.38
2024-05-06,17.17
2024-05-06,17.54
2024-05-06,18.37
2024-05-07,20.39
2024-05-07,20.27
2024-05-07,17.42
2024-05-07,16.69
2024-05-07,16.37
2024-05-07,15.3
2024-05-07,15.49
2024-05-07,18.78
2024-05-07,25.98
2024-05-07,30.57
2024-05-07,30.0
2024-05-07,28.72
2024-05-07,28.01
2024-05-07,26.84
2024-05-07,24.99
2024-05-07,23.77
2024-05-07,20.26
2024-05-07,15.38
2024-05-07,12.5
2024-05-07,13.56
2024-05-07,14.31
2024-05-07,12.67
2024-05-07,12.01
2024-05-07,11.02
2024-05-08,13.11
2024-05-08,19.46
2024-05-08,17.78
2024-05-08,14.28
2024-05-08,16.8
2024-05-08,18.66
2024-05-08,20.39
2024-05-08,24.62
2024-05-08,24.84
2024-05-08,24.65
2024-05-08,25.17
2024-05-08,27.02
2024-05-08,27.48
2024-05-08,24.77
2024-05-08,21.03
2024-05-08,19.28
2024-05-08,17.46
2024-05-08,13.49
2024-05-08,11.33
2024-05-08,12.8
2024-05-08,12.05
2024-05-08,12.28
2024-05-08,14.99
2024-05-08,16.87
2024-05-09,17.11
2024-05-09,17.54
2024-05-09,20.01
2024-05-09,18.15
2024-05-09,14.5
2024-05-09,14.49
2024-05-09,15.18
2024-05-09,17.07
2024-05-09,23.66
2024-05-09,27.91
2024-05-09,25.73
2024-05-09,26.49
2024-05-09,28.18
2024-05-09,27.66
2024-05-09,26.11
2024-05-09,23.19
2024-05-09,20.81
2024-05-09,16.74
2024-05-09,12.7
2024-05-09,15.14
2024-05-09,15.87
2024-05-09,12.57
2024-05-09,10.46
2024-05-09,14.61
2024-05-10,19.58
2024-05-10,17.2
2024-05-10,15.4
2024-05-10,17.01
2024-05-10,18.01
2024-05-10,16.52
2024-05-10,15.38
2024-05-10,17.53
2024-05-10,22.01
2024-05-10,23.05
2024-05-10,21.88
2024-05-10,23.69
2024-05-10,25.59
2024-05-10,25.78
2024-05-10,25.61
2024-05-10,24.66
2024-05-10,21.96
2024-05-10,17.97
2024-05-10,16.28
2024-05-10,18.68
2024-05-10,19.99
2024-05-10,20.63
2024-05-10,21.41
2024-05-10,24.32
2024-05-11,29.57
2024-05-11,27.02
2024-05-11,23.69
2024-05-11,23.95
2024-05-11,26.56
2024-05-11,22.66
2024-05-11,20.61
2024-05-11,29.78
2024-05-11,40.79
2024-05-11,47.58
2024-05-11,46.15
2024-05-11,36.79
2024-05-11,30.1
2024-05-11,29.57
2024-05-11,27.49
2024-05-11,24.63
2024-05-11,23.3
2024-05-11,21.47
2024-05-11,20.14
2024-05-11,24.06
2024-05-11,28.83
2024-05-11,29.21
2024-05-11,23.92
2024-05-11,23.68
2024-05-12,26.83
2024-05-12,25.95
2024-05-12,26.87
2024-05-12,25.62
2024-05-12,22.76
2024-05-12,24.5
2024-05-12,24.81
2024-05-12,26.43
2024-05-12,31.08
2024-05-12,32.94
2024-05-12,32.03
2024-05-12,32.0
2024-05-12,31.87
2024-05-12,32.84
2024-05-12,34.53
2024-05-12,37.05
2024-05-12,38.98
2024-05-12,35.99
2024-05-12,26.01
2024-05-12,18.17
2024-05-12,16.33
2024-05-12,16.83
2024-05-12,15.98
2024-05-12,16.55
2024-05-13,20.96
2024-05-13,23.34
2024-05-13,21.5
2024-05-13,18.57
2024-05-13,17.28
2024-05-13,17.41
2024-05-13,18.21
2024-05-13,23.31
2024-05-13,30.36
2024-05-13,31.45
2024-05-13,30.29
2024-05-13,30.66
2024-05-13,30.93
2024-05-13,30.7
2024-05-13,28.36
2024-05-13,26.88
2024-05-13,25.33
2024-05-13,25.52
2024-05-13,31.54
2024-05-13,35.87
2024-05-13,35.65
2024-05-13,34.5
2024-05-13,34.09
2024-05-13,35.57
2024-05-14,35.76
2024-05-14,33.12
2024-05-14,30.37
2024-05-14,28.13
2024-05-14,25.42
2024-05-14,26.83
2024-05-14,27.43
2024-05-14,23.94
2024-05-14,26.6
2024-05-14,31.0
2024-05-14,31.66
2024-05-14,31.45
2024-05-14,30.74
2024-05-14,30.49
2024-05-14,29.08
2024-05-14,26.07
2024-05-14,22.38
2024-05-14,17.35
2024-05-14,15.4
2024-05-14,18.13
2024-05-14,19.54
2024-05-14,20.69
2024-05-14,21.08
2024-05-14,19.35
2024-05-15,20.18
2024-05-15,21.66
2024-05-15,22.24
2024-05-15,22.64
2024-05-15,22.47
2024-05-15,21.98
2024-05-15,21.95
2024-05-15,24.56
2024-05-15,27.5
2024-05-15,27.04
2024-05-15,25.86
2024-05-15,26.52
2024-05-15,26.39
2024-05-15,25.4
2024-05-15,22.66
2024-05-15,20.27
2024-05-15,17.52
2024-05-15,12.82
2024-05-15,11.76
2024-05-15,16.52
2024-05-15,17.51
2024-05-15,17.82
2024-05-15,19.55
2024-05-15,19.9
2024-05-16,19.0
2024-05-16,16.76
2024-05-16,13.06
2024-05-16,11.17
2024-05-16,12.95
2024-05-16,17.3
2024-05-16,22.35
2024-05-16,23.24
2024-05-16,23.9
2024-05-16,24.6
2024-05-16,24.79
2024-05-16,25.03
2024-05-16,23.88
2024-05-16,20.56
2024-05-16,19.02
2024-05-16,18.37
2024-05-16,15.55
2024-05-16,12.08
2024-05-16,10.25
2024-05-16,13.34
2024-05-16,16.74
2024-05-16,18.39
2024-05-16,16.61
2024-05-16,14.99
2024-05-17,17.08
2024-05-17,18.31
2024-05-17,17.26
2024-05-17,19.89
2024-05-17,23.64
2024-05-17,24.04
2024-05-17,23.3
2024-05-17,20.9
2024-05-17,26.8
2024-05-17,32.02
2024-05-17,32.14
2024-05-17,36.15
2024-05-17,36.89
2024-05-17,32.16
2024-05-17,28.58
2024-05-17,26.61
2024-05-17,22.64
2024-05-17,17.81
2024-05-17,18.8
2024-05-17,28.15
2024-05-17,34.7
2024-05-17,30.01
2024-05-17,27.09
2024-05-17,27.92
2024-05-18,24.95
2024-05-18,23.0
2024-05-18,23.74
2024-05-18,23.87
2024-05-18,21.57
2024-05-18,20.02
2024-05-18,22.62
2024-05-18,27.36
2024-05-18,39.37
2024-05-18,48.65
2024-05-18,46.51
2024-05-18,44.81
2024-05-18,41.96
2024-05-18,39.0
2024-05-18,36.89
2024-05-18,33.84
2024-05-18,34.0
2024-05-18,36.38
2024-05-18,36.59
2024-05-18,36.15
2024-05-18,33.52
2024-05-18,30.49
2024-05-18,32.13
2024-05-18,34.75
2024-05-19,32.99
2024-05-19,31.82
2024-05-19,30.13
2024-05-19,31.9
2024-05-19,34.06
2024-05-19,27.99
2024-05-19,27.33
2024-05-19,28.53
2024-05-19,36.25
2024-05-19,45.96
2024-05-19,43.89
2024-05-19,41.2
2024-05-19,38.28
2024-05-19,35.58
2024-05-19,34.87
2024-05-19,35.19
2024-05-19,34.95
2024-05-19,33.34
2024-05-19,32.86
2024-05-19,33.27
2024-05-19,31.18
2024-05-19,28.44
2024-05-19,25.79
2024-05-19,28.22
2024-05-20,31.47
2024-05-20,31.37
2024-05-20,32.99
2024-05-20,33.77
2024-05-20,27.69
2024-05-20,26.14
2024-05-20,25.82
2024-05-20,26.29
2024-05-20,32.7
2024-05-20,35.61
2024-05-20,30.14
2024-05-20,26.02
2024-05-20,29.06
2024-05-20,29.62
2024-05-20,23.2
2024-05-20,19.79
2024-05-20,16.68
2024-05-20,9.68
2024-05-20,5.36
2024-05-20,3.05
2024-05-20,3.68
2024-05-20,4.87
2024-05-20,5.99
2024-05-20,7.12
2024-05-21,7.42
2024-05-21,10.41
2024-05-21,11.31
2024-05-21,11.47
2024-05-21,12.76
2024-05-21,11.62
2024-05-21,12.36
2024-05-21,13.96
2024-05-21,15.38
2024-05-21,18.03
2024-05-21,19.14
2024-05-21,22.14
2024-05-21,24.03
2024-05-21,22.93
2024-05-21,21.37
2024-05-21,20.84
2024-05-21,18.17
2024-05-21,14.42
2024-05-21,10.69
2024-05-21,8.17
2024-05-21,7.0
2024-05-21,7.4
2024-05-21,8.55
2024-05-21,9.32
2024-05-22,9.61
2024-05-22,9.53
2024-05-22,10.04
2024-05-22,11.8
2024-05-22,11.63
2024-05-22,10.05
2024-05-22,8.52
2024-05-22,9.49
2024-05-22,17.54
2024-05-22,24.34
2024-05-22,24.49
2024-05-22,24.96
2024-05-22,25.09
2024-05-22,21.35
2024-05-22,19.5
2024-05-22,16.94
2024-05-22,14.7
2024-05-22,16.31
2024-05-22,13.87
2024-05-22,12.54
2024-05-22,13.61
2024-05-22,14.27
2024-05-22,13.3
2024-05-22,10.71
2024-05-23,9.51
2024-05-23,12.7
2024-05-23,15.86
2024-05-23,17.06
2024-05-23,16.66
2024-05-23,15.61
2024-05-23,15.44
2024-05-23,16.83
2024-05-23,22.78
2024-05-23,26.43
2024-05-23,25.34
2024-05-23,25.05
2024-05-23,25.75
2024-05-23,26.18
2024-05-23,23.22
2024-05-23,20.05
2024-05-23,17.24
2024-05-23,15.53
2024-05-23,17.2
2024-05-23,18.7
2024-05-23,17.14
2024-05-23,16.39
2024-05-23,17.43
2024-05-23,15.59
2024-05-24,15.52
2024-05-24,16.76
2024-05-24,16.67
2024-05-24,18.04
2024-05-24,20.0
2024-05-24,19.44
2024-05-24,17.47
2024-05-24,17.87
2024-05-24,24.1
2024-05-24,26.84
2024-05-24,26.27
2024-05-24,26.95
2024-05-24,26.3
2024-05-24,26.47
2024-05-24,25.5
2024-05-24,22.41
2024-05-24,17.78
2024-05-24,11.2
2024-05-24,9.37
2024-05-24,15.02
2024-05-24,17.59
2024-05-24,16.81
2024-05-24,20.25
2024-05-24,19.43
2024-05-25,17.64
2024-05-25,21.01
2024-05-25,23.11
2024-05-25,24.34
2024-05-25,19.44
2024-05-25,17.83
2024-05-25,19.58
2024-05-25,18.53
2024-05-25,20.04
2024-05-25,20.53
2024-05-25,18.54
2024-05-25,22.48
2024-05-25,24.27
2024-05-25,19.31
2024-05-25,17.99
2024-05-25,19.84
2024-05-25,19.69
2024-05-25,17.39
2024-05-25,17.68
2024-05-25,18.95
2024-05-25,20.8
2024-05-25,24.33
2024-05-25,26.61
2024-05-25,27.75
2024-05-26,26.43
2024-05-26,27.09
2024-05-26,29.2
2024-05-26,30.8
2024-05-26,33.15
2024-05-26,33.51
2024-05-26,34.69
2024-05-26,34.49
2024-05-26,39.74
2024-05-26,45.39
2024-05-26,45.3
2024-05-26,43.95
2024-05-26,37.98
2024-05-26,33.12
2024-05-26,32.62
2024-05-26,32.89
2024-05-26,33.64
2024-05-26,34.39
2024-05-26,31.32
2024-05-26,26.86
2024-05-26,27.2
2024-05-26,30.94
2024-05-26,33.25
2024-05-26,34.97
2024-05-27,31.78
2024-05-27,30.24
2024-05-27,29.75
2024-05-27,29.84
2024-05-27,31.58
2024-05-27,31.72
2024-05-27,30.99
2024-05-27,27.96
2024-05-27,24.8
2024-05-27,27.45
2024-05-27,30.78
2024-05-27,29.77
2024-05-27,27.55
2024-05-27,24.22
2024-05-27,24.3
2024-05-27,25.36
2024-05-27,24.0
2024-05-27,23.09
2024-05-27,24.6
2024-05-27,25.96
2024-05-27,25.56
2024-05-27,22.72
2024-05-27,19.89
2024-05-27,22.65
2024-05-28,21.96
2024-05-28,19.03
2024-05-28,18.28
2024-05-28,15.59
2024-05-28,14.56
2024-05-28,15.89
2024-05-28,16.96
2024-05-28,16.85
2024-05-28,18.77
2024-05-28,21.81
2024-05-28,22.48
2024-05-28,23.43
2024-05-28,21.98
2024-05-28,21.62
2024-05-28,22.12
2024-05-28,19.14
2024-05-28,17.74
2024-05-28,18.47
2024-05-28,16.26
2024-05-28,14.26
2024-05-28,14.49
2024-05-28,13.7
2024-05-28,12.89
2024-05-28,10.93
2024-05-29,9.68
2024-05-29,9.96
2024-05-29,9.29
2024-05-29,9.31
2024-05-29,9.89
2024-05-29,10.89
2024-05-29,12.16
2024-05-29,14.66
2024-05-29,17.95
2024-05-29,19.56
2024-05-29,16.85
2024-05-29,17.23
2024-05-29,20.38
2024-05-29,19.63
2024-05-29,15.8
2024-05-29,12.45
2024-05-29,10.1
2024-05-29,8.45
2024-05-29,10.91
2024-05-29,12.96
2024-05-29,11.96
2024-05-29,12.29
2024-05-29,12.83
2024-05-29,12.8
2024-05-30,12.43
2024-05-30,10.54
2024-05-30,8.66
2024-05-30,8.47
2024-05-30,9.49
2024-05-30,10.17
2024-05-30,9.71
2024-05-30,9.07
2024-05-30,10.16
2024-05-30,13.26
2024-05-30,16.55
2024-05-30,18.69
2024-05-30,19.03
2024-05-30,17.2
2024-05-30,14.88
2024-05-30,14.59
2024-05-30,15.28
2024-05-30,10.69
2024-05-30,5.81
2024-05-30,6.56
2024-05-30,8.1
2024-05-30,8.72
2024-05-30,8.55
2024-05-30,10.13
2024-05-31,10.58
2024-05-31,9.12
2024-05-31,9.68
2024-05-31,11.02
2024-05-31,11.4
2024-05-31,11.47
2024-05-31,11.15
2024-05-31,12.47
2024-05-31,18.85
2024-05-31,23.9
2024-05-31,25.16
2024-05-31,25.4
2024-05-31,24.42
2024-05-31,25.32
2024-05-31,24.68
2024-05-31,21.43
2024-05-31,17.63
2024-05-31,13.23
2024-05-31,11.54
2024-05-31,12.73
2024-05-31,14.55
2024-05-31,19.74
2024-05-31,28.39
2024-05-31,35.02
2024-06-01,33.28
2024-06-01,30.57
2024-06-01,25.75
2024-06-01,23.85
2024-06-01,22.44
2024-06-01,19.58
2024-06-01,20.76
2024-06-01,23.14
2024-06-01,33.91
2024-06-01,42.72
2024-06-01,40.51
2024-06-01,39.54
2024-06-01,37.36
2024-06-01,32.3
2024-06-01,27.44
2024-06-01,23.72
2024-06-01,20.96
2024-06-01,16.94
2024-06-01,16.11
2024-06-01,19.22
2024-06-01,25.51
2024-06-01,30.73
2024-06-01,31.47
2024-06-01,28.44
2024-06-02,26.9
2024-06-02,32.36
2024-06-02,32.08
2024-06-02,28.93
2024-06-02,26.99
2024-06-02,22.2
2024-06-02,20.17
2024-06-02,25.54
2024-06-02,36.33
2024-06-02,45.76
2024-06-02,41.81
2024-06-02,37.86
2024-06-02,35.49
2024-06-02,34.08
2024-06-02,31.97
2024-06-02,27.63
2024-06-02,25.19
2024-06-02,22.87
2024-06-02,23.99
2024-06-02,31.5
2024-06-02,35.82
2024-06-02,32.8
2024-06-02,28.81
2024-06-02,26.14
2024-06-03,23.6
2024-06-03,23.77
2024-06-03,25.91
2024-06-03,22.22
2024-06-03,15.13
2024-06-03,14.72
2024-06-03,16.36
2024-06-03,17.48
2024-06-03,29.12
2024-06-03,37.1
2024-06-03,33.25
2024-06-03,31.94
2024-06-03,32.33
2024-06-03,31.12
2024-06-03,29.67
2024-06-03,27.81
2024-06-03,24.33
2024-06-03,20.83
2024-06-03,20.16
2024-06-03,21.6
2024-06-03,20.95
2024-06-03,19.75
2024-06-03,19.25
2024-06-03,19.71
2024-06-04,21.62
2024-06-04,22.65
2024-06-04,23.02
2024-06-04,24.03
2024-06-04,25.99
2024-06-04,25.0
2024-06-04,21.31
2024-06-04,23.41
2024-06-04,29.81
2024-06-04,30.67
2024-06-04,28.05
2024-06-04,25.91
2024-06-04,23.81
2024-06-04,21.76
2024-06-04,18.02
2024-06-04,15.8
2024-06-04,12.7
2024-06-04,7.25
2024-06-04,3.48
2024-06-04,1.72
2024-06-04,3.38
2024-06-04,6.72
2024-06-04,8.86
2024-06-04,10.29
2024-06-05,8.06
2024-06-05,7.25
2024-06-05,11.25
2024-06-05,14.03
2024-06-05,14.02
2024-06-05,13.23
2024-06-05,13.0
2024-06-05,12.24
2024-06-05,17.35
2024-06-05,23.02
2024-06-05,23.4
2024-06-05,24.76
2024-06-05,23.27
2024-06-05,20.12
2024-06-05,21.28
2024-06-05,20.47
2024-06-05,17.3
2024-06-05,15.2
2024-06-05,16.42
2024-06-05,19.5
2024-06-05,18.82
2024-06-05,20.59
2024-06-05,25.67
2024-06-05,30.67
2024-06-06,29.96
2024-06-06,28.28
2024-06-06,30.21
2024-06-06,33.67
2024-06-06,28.66
2024-06-06,20.94
2024-06-06,16.65
2024-06-06,17.55
2024-06-06,22.25
2024-06-06,25.09
2024-06-06,24.46
2024-06-06,24.28
2024-06-06,24.4
2024-06-06,24.03
2024-06-06,22.66
2024-06-06,20.86
2024-06-06,18.06
2024-06-06,14.56
2024-06-06,14.14
2024-06-06,15.35
2024-06-06,15.71
2024-06-06,16.75
2024-06-06,16.57
2024-06-06,17.8
2024-06-07,15.99
2024-06-07,13.99
2024-06-07,13.34
2024-06-07,13.58
2024-06-07,16.46
2024-06-07,16.52
2024-06-07,14.73
2024-06-07,14.47
2024-06-07,16.95
2024-06-07,22.01
2024-06-07,24.49
2024-06-07,24.45
2024-06-07,24.53
2024-06-07,24.58
2024-06-07,22.59
2024-06-07,20.72
2024-06-07,19.87
2024-06-07,16.63
2024-06-07,14.02
2024-06-07,14.23
2024-06-07,15.56
2024-06-07,23.51
2024-06-07,33.37
2024-06-07,30.56
2024-06-08,26.14
2024-06-08,25.72
2024-06-08,29.78
2024-06-08,28.35
2024-06-08,26.05
2024-06-08,27.08
2024-06-08,27.17
2024-06-08,29.0
2024-06-08,39.62
2024-06-08,47.83
2024-06-08,46.73
2024-06-08,44.12
2024-06-08,42.49
2024-06-08,41.89
2024-06-08,37.88
2024-06-08,32.94
2024-06-08,31.3
2024-06-08,32.58
2024-06-08,35.5
2024-06-08,36.21
2024-06-08,36.18
2024-06-08,35.21
2024-06-08,33.79
2024-06-08,34.26
2024-06-09,35.12
2024-06-09,35.3
2024-06-09,33.74
2024-06-09,32.43
2024-06-09,31.42
2024-06-09,28.4
2024-06-09,25.65
2024-06-09,24.24
2024-06-09,34.54
2024-06-09,46.85
2024-06-09,46.08
2024-06-09,41.0
2024-06-09,36.62
2024-06-09,32.89
2024-06-09,31.05
2024-06-09,29.94
2024-06-09,25.29
2024-06-09,21.49
2024-06-09,23.51
2024-06-09,27.35
2024-06-09,30.36
2024-06-09,31.91
2024-06-09,27.15
2024-06-09,23.87
2024-06-10,24.46
2024-06-10,24.13
2024-06-10,21.23
2024-06-10,18.37
2024-06-10,18.58
2024-06-10,20.18
2024-06-10,23.55
2024-06-10,27.81
2024-06-10,33.58
2024-06-10,37.45
2024-06-10,33.62
2024-06-10,31.21
2024-06-10,30.06
2024-06-10,27.46
2024-06-10,24.33
2024-06-10,21.08
2024-06-10,16.21
2024-06-10,11.16
2024-06-10,10.5
2024-06-10,14.18
2024-06-10,15.25
2024-06-10,16.59
2024-06-10,17.44
2024-06-10,18.57
2024-06-11,23.47
2024-06-11,24.69
2024-06-11,26.01
2024-06-11,26.36
2024-06-11,26.84
2024-06-11,27.29
2024-06-11,24.76
2024-06-11,26.51
2024-06-11,35.42
2024-06-11,41.43
2024-06-11,40.02
2024-06-11,34.91
2024-06-11,30.11
2024-06-11,26.46
2024-06-11,24.22
2024-06-11,24.18
2024-06-11,26.61
2024-06-11,30.05
2024-06-11,28.3
2024-06-11,30.66
2024-06-11,35.51
2024-06-11,33.1
2024-06-11,31.98
2024-06-11,32.14
2024-06-12,32.4
2024-06-12,30.77
2024-06-12,30.17
2024-06-12,30.83
2024-06-12,29.15
2024-06-12,29.33
2024-06-12,30.66
2024-06-12,32.05
2024-06-12,35.6
2024-06-12,38.94
2024-06-12,35.17
2024-06-12,30.97
2024-06-12,31.04
2024-06-12,34.7
2024-06-12,37.93
2024-06-12,37.27
2024-06-12,36.96
2024-06-12,36.63
2024-06-12,34.89
2024-06-12,33.8
2024-06-12,34.67
2024-06-12,35.15
2024-06-12,34.48
2024-06-12,30.08
2024-06-13,25.19
2024-06-13,25.82
2024-06-13,28.14
2024-06-13,28.79
2024-06-13,31.96
2024-06-13,28.88
2024-06-13,26.9
2024-06-13,29.67
2024-06-13,33.39
2024-06-13,35.94
2024-06-13,34.54
2024-06-13,31.49
2024-06-13,26.02
2024-06-13,23.59
2024-06-13,25.98
2024-06-13,27.33
2024-06-13,29.57
2024-06-13,31.86
2024-06-13,29.98
2024-06-13,28.68
2024-06-13,29.48
2024-06-13,31.83
2024-06-13,29.04
2024-06-13,29.57
2024-06-14,26.54
2024-06-14,22.24
2024-06-14,22.92
2024-06-14,24.38
2024-06-14,25.27
2024-06-14,28.15
2024-06-14,31.18
2024-06-14,33.31
2024-06-14,40.68
2024-06-14,40.54
2024-06-14,37.83
2024-06-14,39.2
2024-06-14,38.64
2024-06-14,40.62
2024-06-14,42.52
2024-06-14,40.58
2024-06-14,38.01
2024-06-14,37.11
2024-06-14,36.25
2024-06-14,36.05
2024-06-14,36.06
2024-06-14,36.16
2024-06-14,35.87
2024-06-14,35.88
2024-06-15,35.93
2024-06-15,32.84
2024-06-15,32.06
2024-06-15,33.55
2024-06-15,34.64
2024-06-15,35.91
2024-06-15,35.22
2024-06-15,35.29
2024-06-15,38.24
2024-06-15,39.98
2024-06-15,27.82
2024-06-15,21.43
2024-06-15,31.7
2024-06-15,36.95
2024-06-15,35.42
2024-06-15,36.33
2024-06-15,37.33
2024-06-15,34.57
2024-06-15,33.91
2024-06-15,36.02
2024-06-15,34.7
